trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
811,False,"{'a': 0.002, 'e': 0.19789869908361465}",20,3,7.836433897060827,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
812,False,"{'a': 0.002, 'e': 0.19750329721911256}",25,0,-37.453722051306826,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
813,False,"{'a': 0.002, 'e': 0.19710868536806264}",30,12,-4.3801825091960325,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
814,False,"{'a': 0.002, 'e': 0.19671486195201704}",20,16,7.627686668410137,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.1963218253956815}",20,12,13.445508695093004,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
816,False,"{'a': 0.002, 'e': 0.19592957412690934}",25,12,7.7542224436311775,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1955381065766949}",30,14,20.944795337043452,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.1951474211791675}",25,18,12.635644222203693,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
819,False,"{'a': 0.002, 'e': 0.194757516371585}",30,16,6.824054911653743,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
820,False,"{'a': 0.002, 'e': 0.19436839059432767}",25,6,-12.90229024157592,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
821,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,1,25.4231614954584,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
822,False,"{'a': 0.002, 'e': 0.1935924699078839}",20,7,7.660521942135717,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
823,False,"{'a': 0.002, 'e': 0.19320567189501364}",20,14,13.135979631198012,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
824,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,6,16.30213742949199,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.19243439279400748}",20,0,-22.735477614077666,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
826,False,"{'a': 0.002, 'e': 0.19204990862075408}",25,11,-27.878980934486393,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
827,False,"{'a': 0.002, 'e': 0.19166619264739126}",20,12,14.70051689550504,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.19128324333905458}",35,11,-38.000130318981114,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 2}",1
829,False,"{'a': 0.002, 'e': 0.19090105916394629}",35,22,24.24316099191173,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19051963859332918}",20,14,4.680639837443631,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.1901389801015205}",30,10,34.14842385867206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
832,False,"{'a': 0.002, 'e': 0.18975908216588572}",25,11,12.383407440267872,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18937994326683263}",20,14,2.3002561652896985,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.18900156188780515}",20,14,8.953846038197016,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,10,-1.684097176915011,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
836,False,"{'a': 0.002, 'e': 0.1882470656387468}",20,13,4.228051526040167,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,16,7.590499039151846,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.18749558134675456}",30,17,24.71553669401839,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.1871209649253546}",30,19,23.90549713427651,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
840,False,"{'a': 0.002, 'e': 0.1867470969880638}",20,8,16.48117402970657,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
841,False,"{'a': 0.002, 'e': 0.18637397603940997}",25,17,11.656217927908397,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.1860016005869088}",25,0,26.232696419893337,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
843,False,"{'a': 0.002, 'e': 0.18562996914105798}",20,0,0.6270555304005243,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
844,False,"{'a': 0.002, 'e': 0.18525908021533122}",20,14,9.42741308774748,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
845,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,12,13.653974689160089,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18451952399298926}",25,3,25.465313978848688,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
847,False,"{'a': 0.002, 'e': 0.1841508537381482}",25,5,-1.768102477613672,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18378292008696764}",25,10,-14.55918915923726,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 1}",1
849,False,"{'a': 0.002, 'e': 0.18341572156771246}",30,8,-11.932110485265271,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 1}",1
850,False,"{'a': 0.002, 'e': 0.18304925671158812}",25,13,10.142421153158086,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
851,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,17,15.84554422234513,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.182318522128221}",20,8,16.598891740085563,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18195424947803895}",20,9,15.842865436997528,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
854,False,"{'a': 0.002, 'e': 0.1815907046450974}",20,8,21.149047112311635,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,8,3.3036331734167206,"{0: 14, 1: 2, 2: 1, 3: 0, 4: 0}",1
856,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,15,1.3787921775578522,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18050442252243923}",20,13,-24.986123183191225,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
858,False,"{'a': 0.002, 'e': 0.1801437744456871}",20,12,12.92420102466241,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17978384694427296}",20,9,-0.6755707669276387,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17942463857848634}",25,0,-28.970580576623846,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
861,False,"{'a': 0.002, 'e': 0.17906614791149322}",25,12,15.75730629145101,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
862,False,"{'a': 0.002, 'e': 0.17870837350933053}",25,18,12.757527538165542,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17835131394090015}",30,16,24.614914520594624,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17799496777796334}",30,19,17.658804873015434,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17763933359513495}",30,17,11.523191920662114,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
866,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,12,9.415172195003477,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17693019548249692}",25,16,10.453105722691909,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17657668871613388}",30,21,15.610086976407246,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.1762238882567611}",20,0,-26.82115382376488,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
870,False,"{'a': 0.002, 'e': 0.17587179269317638}",20,11,-29.95377655616671,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
871,False,"{'a': 0.002, 'e': 0.17552040061699686}",30,15,23.351849243732598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17516971062265388}",25,20,11.348663243808177,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17481972130738693}",20,0,34.242344915365436,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
874,False,"{'a': 0.002, 'e': 0.17447043127123832}",20,0,-1.8811118110842968,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
875,False,"{'a': 0.002, 'e': 0.1741218391170474}",30,17,8.255482623008279,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17377394345044514}",25,16,18.253662231529056,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17342674287984836}",30,18,-1.8105791482394402,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
878,False,"{'a': 0.002, 'e': 0.17308023601645434}",20,0,-39.93402615698967,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
879,False,"{'a': 0.002, 'e': 0.17273442147423515}",20,14,14.378799411942977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17238929786993218}",25,11,0.9519664699084658,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
881,False,"{'a': 0.002, 'e': 0.17204486382305054}",20,14,9.043175059657633,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.17170111795585358}",25,16,17.859327556629992,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
883,False,"{'a': 0.002, 'e': 0.17135805889335737}",25,8,14.949006353235422,"{0: 15, 1: 2, 2: 0, 3: 0, 4: 0}",1
884,False,"{'a': 0.002, 'e': 0.17101568526332522}",20,7,-22.30081628067927,"{0: 11, 1: 0, 2: 0, 3: 2, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17067399569626215}",20,6,26.25378398477813,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
886,False,"{'a': 0.002, 'e': 0.17033298882540943}",20,8,-30.792217411202273,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
887,False,"{'a': 0.002, 'e': 0.16999266328673912}",25,17,11.935516233015154,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1696530177189486}",20,6,-10.69876250957392,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
889,False,"{'a': 0.002, 'e': 0.16931405076345518}",25,10,14.742445551726698,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,0,28.626254658004314,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.1686381472685955}",30,23,12.868927733434457,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,16,8.940212343937414,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16796494198768974}",20,0,20.133315240824764,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
894,False,"{'a': 0.002, 'e': 0.167629347809757}",20,13,3.0466374500869153,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.167294424149439}",20,15,11.324230940796939,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
896,False,"{'a': 0.002, 'e': 0.1669601696670407}",25,18,12.068707504218807,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
897,False,"{'a': 0.002, 'e': 0.16662658302554365}",35,24,21.463172930467103,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.16629366289060088}",25,18,1.9828404019600416,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16596140793053138}",20,3,-3.4974377136846675,"{0: 15, 1: 1, 2: 0, 3: 1, 4: 0}",1
900,False,"{'a': 0.002, 'e': 0.16562981681631492}",30,14,18.107516079950873,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16529888822158653}",20,13,14.364949175405775,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.16496862082263145}",25,16,13.052543316288107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
903,False,"{'a': 0.002, 'e': 0.1646390132983796}",25,17,-28.112792809420554,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
904,False,"{'a': 0.002, 'e': 0.16431006433040046}",25,3,-36.00874764490599,"{0: 19, 1: 0, 2: 2, 3: 0, 4: 1}",1
905,False,"{'a': 0.002, 'e': 0.16398177260289773}",20,9,13.15322062168833,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
906,False,"{'a': 0.002, 'e': 0.16365413680270405}",25,17,15.612568401682651,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1633271556192758}",25,13,21.48968765399494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.16300082774468777}",35,25,6.3236128479676825,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.16267515187362808}",25,10,17.91437766971137,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16235012670339277}",20,0,14.811881400304847,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
911,False,"{'a': 0.002, 'e': 0.16202575093388075}",20,10,-66.11531381150665,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
912,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,7,-8.243082902001813,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
913,False,"{'a': 0.002, 'e': 0.16137894240960493}",30,12,-4.5627565746435135,"{0: 14, 1: 2, 2: 2, 3: 0, 4: 0}",1
914,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,6,-18.573439191976213,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
915,False,"{'a': 0.002, 'e': 0.16073471595185038}",20,12,16.031172740213773,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16041356777517274}",35,18,-25.747967006534328,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
917,False,"{'a': 0.002, 'e': 0.1600930612529801}",25,14,7.514089745297891,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,11,14.885551308567857,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
919,False,"{'a': 0.002, 'e': 0.15945396804650516}",30,1,-45.31838779234253,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 2}",1
920,False,"{'a': 0.002, 'e': 0.15913537880584921}",20,10,18.24121826360868,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
921,False,"{'a': 0.002, 'e': 0.15881742610692068}",20,3,11.044762441334061,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
922,False,"{'a': 0.002, 'e': 0.1585001086779083}",30,13,-29.043606679339124,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 1}",1
923,False,"{'a': 0.002, 'e': 0.15818342524954201}",30,19,8.07568236880581,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
924,False,"{'a': 0.002, 'e': 0.1578673745550876}",25,13,10.775896047033008,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
925,False,"{'a': 0.002, 'e': 0.15755195533034191}",25,16,16.554770653010284,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
926,False,"{'a': 0.002, 'e': 0.1572371663136276}",25,17,15.064865222910983,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
927,False,"{'a': 0.002, 'e': 0.1569230062457882}",30,14,20.27280824534921,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
928,False,"{'a': 0.002, 'e': 0.156609473870183}",25,19,2.075569240543933,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
929,False,"{'a': 0.002, 'e': 0.15629656793268212}",20,8,24.155419701214402,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
930,False,"{'a': 0.002, 'e': 0.15598428718166135}",25,3,-15.13722134993616,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
931,False,"{'a': 0.002, 'e': 0.1556726303679973}",25,20,9.275171672989293,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
932,False,"{'a': 0.002, 'e': 0.15536159624506227}",25,12,18.06416183045608,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
933,False,"{'a': 0.002, 'e': 0.15505118356871936}",20,8,9.920763006401721,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
934,False,"{'a': 0.002, 'e': 0.1547413910973175}",20,9,11.688607040693487,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
935,False,"{'a': 0.002, 'e': 0.15443221759168632}",25,16,-33.57275701502903,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 1}",1
936,False,"{'a': 0.002, 'e': 0.1541236618151314}",20,6,17.903084839411765,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
937,False,"{'a': 0.002, 'e': 0.15381572253342926}",30,13,28.597729988786803,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
938,False,"{'a': 0.002, 'e': 0.15350839851482234}",35,0,-12.878491290071594,"{0: 32, 1: 0, 2: 2, 3: 0, 4: 1}",0
939,False,"{'a': 0.002, 'e': 0.15320168853001417}",20,11,4.63803588104693,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
940,False,"{'a': 0.002, 'e': 0.15289559135216438}",20,11,7.188468869933187,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
941,False,"{'a': 0.002, 'e': 0.15259010575688386}",35,1,-12.29965278985849,"{0: 30, 1: 3, 2: 0, 3: 0, 4: 1}",1
942,False,"{'a': 0.002, 'e': 0.1522852305222298}",20,9,6.653020927633728,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
943,False,"{'a': 0.002, 'e': 0.1519809644287009}",20,13,-7.460361033465591,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
944,False,"{'a': 0.002, 'e': 0.15167730625923234}",25,15,18.84416750451966,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
945,False,"{'a': 0.002, 'e': 0.1513742547991911}",20,8,20.707352525414166,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
946,False,"{'a': 0.002, 'e': 0.15107180883637084}",30,15,-28.782631450150312,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
947,False,"{'a': 0.002, 'e': 0.15076996716098734}",20,9,0.374832471021592,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
948,False,"{'a': 0.002, 'e': 0.15046872856567356}",20,9,18.520231042493933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
949,False,"{'a': 0.002, 'e': 0.15016809184547464}",25,6,6.6272437212140725,"{0: 16, 1: 1, 2: 2, 3: 0, 4: 0}",1
950,False,"{'a': 0.002, 'e': 0.14986805579784332}",30,22,16.57200146166568,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
951,False,"{'a': 0.002, 'e': 0.14956861922263504}",25,14,18.134392737256704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
952,False,"{'a': 0.002, 'e': 0.14926978092210305}",25,4,14.353855815377592,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
953,False,"{'a': 0.002, 'e': 0.1489715397008938}",30,23,11.383565407928103,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
954,False,"{'a': 0.002, 'e': 0.14867389436604195}",20,6,10.388347585839972,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
955,False,"{'a': 0.002, 'e': 0.14837684372696583}",20,0,28.627240315479764,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
956,False,"{'a': 0.002, 'e': 0.14808038659546244}",20,11,14.612054876943901,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
957,False,"{'a': 0.002, 'e': 0.14778452178570287}",20,7,17.412959299478032,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
958,False,"{'a': 0.002, 'e': 0.14748924811422748}",20,4,24.96658933655346,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
959,False,"{'a': 0.002, 'e': 0.14719456439994122}",30,22,-35.18567111016226,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
960,False,"{'a': 0.002, 'e': 0.1469004694641088}",20,7,-31.77103982333271,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
961,False,"{'a': 0.002, 'e': 0.14660696213035015}",25,14,19.17715451201823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
962,False,"{'a': 0.002, 'e': 0.14631404122463545}",30,18,14.553366123953078,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
963,False,"{'a': 0.002, 'e': 0.14602170557528074}",20,11,19.91986279588588,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
964,False,"{'a': 0.002, 'e': 0.14572995401294303}",25,14,18.37721467404908,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
965,False,"{'a': 0.002, 'e': 0.1454387853706157}",25,11,25.553636961263265,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
966,False,"{'a': 0.002, 'e': 0.14514819848362373}",25,14,23.020926004145423,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
967,False,"{'a': 0.002, 'e': 0.14485819218961926}",20,11,18.000670288363146,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
968,False,"{'a': 0.002, 'e': 0.14456876532857668}",25,14,8.486513731824394,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
969,False,"{'a': 0.002, 'e': 0.14427991674278817}",30,19,-24.10500153550331,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
970,False,"{'a': 0.002, 'e': 0.143991645276859}",20,7,-17.502792306791466,"{0: 11, 1: 0, 2: 1, 3: 1, 4: 0}",1
971,False,"{'a': 0.002, 'e': 0.14370394977770293}",25,15,17.509517987172213,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
972,False,"{'a': 0.002, 'e': 0.14341682909453757}",30,19,19.5174226546014,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
973,False,"{'a': 0.002, 'e': 0.14313028207887982}",20,10,18.696042931885714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
974,False,"{'a': 0.002, 'e': 0.14284430758454122}",25,2,6.841966156580593,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
975,False,"{'a': 0.002, 'e': 0.14255890446762343}",25,14,18.209797392753156,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
976,False,"{'a': 0.002, 'e': 0.1422740715865136}",25,20,8.821185510101264,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
977,False,"{'a': 0.002, 'e': 0.14198980780187978}",25,17,12.171241202652368,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
978,False,"{'a': 0.002, 'e': 0.1417061119766665}",30,17,23.018895543507476,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
979,False,"{'a': 0.002, 'e': 0.14142298297609007}",25,17,12.419583401439272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
980,False,"{'a': 0.002, 'e': 0.1411404196676341}",20,14,8.083882228752351,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
981,False,"{'a': 0.002, 'e': 0.140858420921045}",20,7,18.262372055027107,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
982,False,"{'a': 0.002, 'e': 0.1405769856083274}",25,15,10.138830840281491,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
983,False,"{'a': 0.002, 'e': 0.14029611260373964}",20,8,22.78384847457502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
984,False,"{'a': 0.002, 'e': 0.1400158007837894}",20,0,9.524738769792917,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",0
985,False,"{'a': 0.002, 'e': 0.13973604902722894}",25,5,33.57907525551238,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
986,False,"{'a': 0.002, 'e': 0.13945685621505094}",25,19,13.400291471590757,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
987,False,"{'a': 0.002, 'e': 0.13917822123048373}",25,18,13.002092013262425,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
988,False,"{'a': 0.002, 'e': 0.138900142958987}",25,13,1.1200314215082436,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
989,False,"{'a': 0.002, 'e': 0.13862262028824732}",25,10,19.044974344267324,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
990,False,"{'a': 0.002, 'e': 0.13834565210817362}",30,14,30.86105873200171,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
991,False,"{'a': 0.002, 'e': 0.13806923731089282}",20,8,21.96713761834837,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
992,False,"{'a': 0.002, 'e': 0.13779337479074535}",20,14,11.55140925921567,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
993,False,"{'a': 0.002, 'e': 0.13751806344428075}",20,6,-28.911368811564564,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
994,False,"{'a': 0.002, 'e': 0.13724330217025332}",20,15,8.20114494476717,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
995,False,"{'a': 0.002, 'e': 0.13696908986961753}",20,12,12.401321167034876,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
